# m1[Msun], m2[Msun], f_gw[Hz], inclination[rad], x_gal[kpc], y_gal[kpc], z_gal[kpc], Pala_reassigned
6.984479749046065278e-01,5.999850396612633335e-02,4.062549735805006594e-04,1.996934732482029240e+00,-8.428078310357543401e+00,-2.863289654206232493e-01,4.581969686357339477e-01,0.000000000000000000e+00
6.999840762601382549e-01,1.180192613956557723e-01,3.211845276256024631e-04,1.588206135593258628e+00,-8.584255458757834134e+00,6.525463110047449722e-02,-1.807554777608805507e-01,0.000000000000000000e+00
6.993644315194160743e-01,5.672409567374771949e-02,4.039536632559419488e-04,2.687968655259695527e+00,-7.437449401613056565e+00,2.279730687718966864e-01,-2.433258299501890043e-01,0.000000000000000000e+00
6.993486022140714686e-01,4.185920921904558861e-02,4.333365014276030383e-04,8.883842404975299534e-01,-7.837599968287345398e+00,2.856154394944480091e-01,-4.195462532334789385e-01,0.000000000000000000e+00
6.986894083088779350e-01,1.488439909500896829e-01,2.798899614361817154e-04,1.400970518969801848e+00,-7.813952402336379777e+00,-2.108831761550930828e-01,4.456192620862823861e-01,0.000000000000000000e+00
6.988396002014426456e-01,4.165421840454017199e-02,4.252767563546146668e-04,1.714374104444777780e+00,-8.758450331714673354e+00,1.831409721032489224e-01,-4.185284155161989039e-01,0.000000000000000000e+00
6.999477225940623493e-01,1.273991113249273721e-01,3.056068313820708678e-04,1.219665242410665318e+00,-7.930574188666509095e+00,2.693764644107434769e-01,-4.094002631286574601e-01,0.000000000000000000e+00
7.005374308590709420e-01,3.979547716801692947e-02,4.294288355872096495e-04,2.295539205113841241e+00,-8.015004968752254655e+00,-2.962246996984590486e-01,5.551810140143568217e-01,0.000000000000000000e+00
7.008298618169506167e-01,1.273708271906369982e-01,3.058388288062101400e-04,2.719857062821996241e+00,-7.861458785003261340e+00,-2.244500685394494321e-01,4.595674314165094643e-01,0.000000000000000000e+00
6.989590494160607959e-01,8.548399630989066134e-02,3.753870611709758122e-04,2.460899869426747433e+00,-7.980907052987165962e+00,-3.693787615091075338e-01,6.882225588216996925e-01,0.000000000000000000e+00
7.000203880691328040e-01,1.299244399853350385e-01,3.038541763430502372e-04,1.355922636338592557e+00,-7.527861612045669837e+00,1.605208917237218036e-01,-1.435764363080587469e-01,0.000000000000000000e+00
7.002096371278365705e-01,9.957755971693185715e-02,3.519690201156083342e-04,2.678909617802427867e+00,-8.260275046393667608e+00,-4.441525770222951724e-02,7.173743014874739421e-02,0.000000000000000000e+00
7.001854420971969084e-01,1.344136928041858026e-01,2.941199202485376583e-04,1.012008874199030739e+00,-8.043355678361619354e+00,3.318127175833985865e-01,-5.389951503424046386e-01,0.000000000000000000e+00
7.012184150941246363e-01,4.160110369365332961e-02,4.255489082262382339e-04,7.290577726177650542e-01,-8.555131578170684037e+00,-2.868688535784016391e-01,4.348945113250900496e-01,0.000000000000000000e+00
6.979979381444175734e-01,8.283044888385222848e-02,3.822290521348532810e-04,1.822636538740272982e+00,-8.457326815383629182e+00,2.668630025468081146e-01,-5.056216227251512096e-01,0.000000000000000000e+00
6.991490998972477167e-01,1.314449099655374820e-01,3.011651446638212264e-04,1.148155431446302943e+00,-8.700650022463182864e+00,9.757548045536354464e-02,-2.589177654645906101e-01,0.000000000000000000e+00
7.010076698804001971e-01,1.214430390244711777e+00,5.477198898405954465e-05,1.408058946660974531e+00,-8.650357896927157952e+00,6.713041280685871914e-02,-1.963735524997669846e-01,0.000000000000000000e+00
7.006859310785560346e-01,2.300187782573460127e-01,1.615817729664321500e-04,2.539196137288424193e+00,-8.321478210553555854e+00,1.625989799432649152e-01,-2.988662808569473861e-01,0.000000000000000000e+00
6.989310728437703180e-01,4.070193055536255877e-02,4.248114266143057671e-04,1.544842291022388236e+00,-7.863120957078318263e+00,1.792886951789401939e-01,-2.406423045566814800e-01,0.000000000000000000e+00
7.009497081859287215e-01,1.316405123092177776e-01,3.008126166553520180e-04,2.086802907744169211e+00,-8.911556229053248401e+00,-4.631191978930088160e-02,-4.973209133981847108e-02,0.000000000000000000e+00
6.986168588969866589e-01,4.058473581488600962e-02,4.261862798524225959e-04,1.952822114715851098e+00,-7.466388547541390253e+00,1.377898284962976172e-01,-9.224902357115886964e-02,0.000000000000000000e+00
6.995337663233993641e-01,4.170024012927595058e-02,4.189828452215084865e-04,2.530306309370836448e+00,-7.929453638503634494e+00,1.658797153312128736e-01,-2.295425702679705082e-01,0.000000000000000000e+00
7.009729161132436381e-01,1.657626293160837649e-01,2.662285339952246929e-04,1.836483259550685476e+00,-8.278356417089849373e+00,3.098154096543832142e-02,-6.294179769700332383e-02,0.000000000000000000e+00
7.005379672072429287e-01,1.143166671286549030e-01,3.297667133477421501e-04,2.566534603576827500e+00,-7.835206451048652987e+00,3.313249784371563589e-01,-4.988927598076306480e-01,0.000000000000000000e+00
6.986206670064135649e-01,1.112631486544057163e-01,3.288719502247859573e-04,2.724256625428152834e+00,-8.620898273396203848e+00,-3.531171074038985669e-02,-1.365254130294447574e-02,0.000000000000000000e+00
7.002399212892614910e-01,9.852420013273748001e-02,3.529795321247548054e-04,2.156093662074391126e+00,-8.204513486519305232e+00,3.204962310484205101e-01,-5.502262245720711542e-01,0.000000000000000000e+00
6.991590438692406595e-01,4.082813292953353657e-02,4.273637013489648469e-04,1.416521635521660771e+00,-7.841819306279278479e+00,1.275786399605262633e-01,-1.463762194613147105e-01,0.000000000000000000e+00
7.012627646554037142e-01,1.087381491746230722e-01,3.349818341101606445e-04,1.321118722840975535e+00,-7.761228591089555984e+00,-1.504741783913840780e-01,3.506224528154662234e-01,0.000000000000000000e+00
7.010780978382125106e-01,1.378607768502964903e-01,2.935595173757975717e-04,1.591197342932021863e+00,-8.332281418344489765e+00,-6.109296280317458305e-02,8.678908104951492397e-02,0.000000000000000000e+00
7.007488293880198560e-01,4.990004619274844289e-01,1.123560976788853181e-04,1.996981272737702762e+00,-8.419412848511514724e+00,1.992297217671964438e-01,-3.814615438675032499e-01,0.000000000000000000e+00
7.008441523695112529e-01,1.787157422907686699e-01,2.544244473453425746e-04,2.761710235568065386e+00,-8.097129429139236834e+00,-3.874889342478677889e-01,6.974349533292790726e-01,0.000000000000000000e+00
6.978991322817748033e-01,1.224551677323035687e-01,3.158875841353059820e-04,1.844147735917560205e+00,-7.659249966693239209e+00,3.307846338021247501e-01,-4.638121641766718706e-01,0.000000000000000000e+00
6.980538945317605881e-01,4.074782345759905139e-02,4.229082944102069853e-04,2.942334651546120394e+00,-8.278651893904235948e+00,-1.919682966655079093e-01,3.237875278312110638e-01,0.000000000000000000e+00
6.997211087098337279e-01,9.830869179000527314e-02,3.552849612294622732e-04,2.356407750552263813e+00,-8.171985926518910759e+00,1.918601966885862264e-01,-3.212123653392583988e-01,0.000000000000000000e+00
7.013689833997809320e-01,4.710579152052226659e-01,1.159639816385102655e-04,4.590232083284877529e-01,-7.877191215817690662e+00,-4.149406738645630699e-02,1.395007270630688190e-01,0.000000000000000000e+00
6.998146055502320051e-01,1.124742136387044011e+00,5.848358567415009652e-05,1.948890625498431284e+00,-8.559920857599099264e+00,6.376592071752824886e-02,-1.732303136027516233e-01,0.000000000000000000e+00
7.003476985020342660e-01,7.539136403484469895e-02,3.930038443528242084e-04,2.601180188006022576e+00,-8.130607150158272844e+00,-3.312333076970728762e-01,5.930224237095257367e-01,0.000000000000000000e+00
6.984871076453450511e-01,5.539160104653164524e-02,4.040061091465629839e-04,1.136264970126025009e+00,-7.853674958209726498e+00,1.398548857772357878e-01,-1.703722714111770009e-01,0.000000000000000000e+00
6.979374521933691122e-01,1.159941031447128540e-01,3.218319677684891144e-04,1.333042915851639254e+00,-8.657328654231189802e+00,2.113720651256669747e-01,-4.483463695442427288e-01,0.000000000000000000e+00
7.001021842586695465e-01,4.909440005329472334e-01,1.134201601352689587e-04,3.312490163334837479e-01,-8.102232546419726233e+00,2.919939023992360050e-01,-4.817450091849127536e-01,0.000000000000000000e+00
6.990451423794912245e-01,1.349913483480452425e-01,2.969472243009593586e-04,1.072711307039659667e+00,-7.784195016522183153e+00,-7.501045090021436768e-02,2.153650649910182069e-01,0.000000000000000000e+00
7.001735203371809435e-01,1.985138820979238383e-01,2.478437941156315751e-04,1.488059141372608307e+00,-8.318983503132869828e+00,-3.093091065705845244e-01,5.193991769211412368e-01,0.000000000000000000e+00
7.011582459759881925e-01,1.045704138855274440e-01,3.437349028380872764e-04,1.139455897086641523e+00,-8.216679887389872761e+00,-3.502280453179446029e-01,6.100503541534534335e-01,0.000000000000000000e+00
6.983520262007141266e-01,2.576287282810349466e-01,1.543843265464532935e-04,9.218842439105908726e-01,-7.972723368559255341e+00,-2.732445827155833284e-01,5.230747560516224581e-01,0.000000000000000000e+00
6.996941954704043454e-01,3.915873283626580131e-02,4.208183481585314593e-04,1.112165941031864058e+00,-7.945391701847203336e+00,2.150779601821140030e-01,-3.185015651458985020e-01,0.000000000000000000e+00
7.002079851231172158e-01,1.124605116679966155e-01,3.327274569875168938e-04,1.875724666819267750e+00,-8.407564569758605444e+00,3.480527736349870449e-01,-6.371541198900813052e-01,0.000000000000000000e+00
7.015340822248358199e-01,6.487271285682630340e-02,4.057411796961949259e-04,9.455991423983136634e-01,-8.200743798232982940e+00,2.635786949930313816e-01,-4.515483545352653172e-01,0.000000000000000000e+00
6.994831346299271724e-01,6.822646917776495346e-02,4.052488160000827506e-04,2.308640326461168346e+00,-7.667825348582423040e+00,3.312684370577219095e-01,-4.661444151231277089e-01,0.000000000000000000e+00
7.005010044411883463e-01,1.085244483923182568e-01,3.331820571333612567e-04,1.216354330435722719e+00,-8.190868568896689794e+00,-2.229720099215223295e-01,3.943037909200817204e-01,0.000000000000000000e+00
6.996482396482466282e-01,1.167306215248833157e+00,5.667216990188221116e-05,1.464435465550355531e+00,-8.431892079202887302e+00,-3.123473955121363055e-01,5.032306498236930326e-01,0.000000000000000000e+00
6.994179075023775338e-01,1.304521182200339968e-01,2.997280003237858394e-04,1.554351384213909837e+00,-7.635684612169738372e+00,1.097641448575082945e-01,-7.640376981161868530e-02,0.000000000000000000e+00
6.979632710839782650e-01,1.796411259415575390e-01,2.536602649291636296e-04,7.987442566437529257e-01,-8.497064252874491075e+00,1.629481709065334905e-01,-3.337838176388525646e-01,0.000000000000000000e+00
6.987982155857055400e-01,1.489166221794001321e-01,2.801699879097487782e-04,2.888884428933049087e+00,-7.747654311104817282e+00,-5.354908547893284798e-02,1.849380564035753294e-01,0.000000000000000000e+00
7.021581052050001048e-01,1.055451788030021820e-01,3.398979333693824090e-04,2.009653484093385956e+00,-7.903074875125905230e+00,1.451764306600970833e-02,3.778083938863395497e-02,0.000000000000000000e+00
7.004303479551712286e-01,1.151188731698967183e-01,3.225802632175685009e-04,1.969162860452307484e+00,-8.453077651433254402e+00,-2.430367871467839502e-01,3.789583655435466714e-01,0.000000000000000000e+00
6.998359202231374532e-01,1.073474336586404815e-01,3.356151102707072157e-04,2.209629667839116962e+00,-8.321747990903045178e+00,1.909512214374776695e-01,-3.484351582888512433e-01,0.000000000000000000e+00
7.003417392975798128e-01,3.993545815902690282e-02,4.237605329421459486e-04,2.985877041165583279e+00,-7.798297098386396620e+00,3.698105360207608050e-01,-5.585691039614983922e-01,0.000000000000000000e+00
7.004263405499920880e-01,1.138321959730372729e-01,3.250173588436717186e-04,2.330078711631008215e+00,-8.839706776937834576e+00,6.131802252334825343e-02,-2.228062571233067057e-01,0.000000000000000000e+00
7.016650881118269290e-01,1.217738766515832349e-01,3.157088961706811686e-04,1.138453102645232029e+00,-8.827166840189416774e+00,-5.328988718066146602e-02,-2.204417863063541302e-02,0.000000000000000000e+00
7.000890038289739881e-01,4.116447527505192466e-02,4.082771031061827385e-04,2.518104476025261995e+00,-8.773024841318010303e+00,1.466471765945900063e-01,-3.578212691009057256e-01,0.000000000000000000e+00
7.020399146298916815e-01,1.271929476265854786e-01,3.094642828506186496e-04,1.737849932854810264e+00,-8.706954987462209417e+00,1.096909209448722056e-01,-2.816442929311520071e-01,0.000000000000000000e+00
6.987823045479946149e-01,1.154206850256114941e-01,3.239621231601676784e-04,9.190046928101326396e-01,-8.106952425730508338e+00,-3.450189411507096349e-01,6.221067726707446566e-01,0.000000000000000000e+00
6.995097342896493542e-01,4.746205635448604299e-01,1.156019122642977471e-04,2.437900591514571946e+00,-8.656664121971569870e+00,-6.495035154252329357e-02,3.116794862357740240e-02,0.000000000000000000e+00
6.994074173449966736e-01,1.247399541711785437e-01,3.096088805593614915e-04,6.812548050268627531e-01,-7.902927730778687376e+00,2.617016627144449492e-01,-3.912485571890516600e-01,0.000000000000000000e+00
7.013273161911630638e-01,4.211910148397481762e-02,4.246542689233825897e-04,3.481954581000368254e-01,-8.562371561620144789e+00,-2.165332278711987191e-01,3.120694197172980133e-01,0.000000000000000000e+00
7.005782603696661948e-01,1.262522958821258312e-01,3.071407191614443886e-04,2.194390263161600796e+00,-7.818056259012232445e+00,-1.480198323276019079e-02,1.047058004706302309e-01,0.000000000000000000e+00
7.005670228353425566e-01,1.142910566859028781e-01,3.250267403279572648e-04,1.456349495950300055e+00,-8.333653827097039724e+00,3.539254743183987140e-01,-6.330555415145768805e-01,0.000000000000000000e+00
7.011316786195643802e-01,4.093229646846467673e-02,4.189105816641301499e-04,1.978322045544514962e+00,-8.166631174155718043e+00,2.940465741868876215e-01,-4.978045649812353202e-01,0.000000000000000000e+00
7.001939861555955824e-01,3.499343028553900670e-01,1.351445752297526304e-04,1.505479613745334788e+00,-8.090592784431299478e+00,-1.519741972104516614e-01,2.903119147535406230e-01,0.000000000000000000e+00
6.984811586883643564e-01,9.439683686310305910e-02,3.577388692544279550e-04,2.011664310320834037e+00,-8.051889661891884487e+00,2.567106594781297657e-01,-4.105360118096387234e-01,0.000000000000000000e+00
7.018720541873508800e-01,1.990443663729897228e-01,2.330017290026549417e-04,9.796568829243821330e-01,-8.016963315924989786e+00,1.158869845591054271e-01,-1.596750825856226852e-01,0.000000000000000000e+00
7.013910848138120713e-01,7.749971211493165979e-02,3.888693762949280174e-04,1.319062043959404962e+00,-8.615950643885955884e+00,-6.594362162879424671e-02,4.077424339342612669e-02,0.000000000000000000e+00
7.000815843087061507e-01,1.303631619465964453e-01,3.027186884458073581e-04,2.643327763272525832e+00,-8.347727287457306744e+00,-3.520269022563792261e-01,5.877677167117548729e-01,0.000000000000000000e+00
6.984603824657447113e-01,1.144191306886605114e-01,3.251631937808700432e-04,2.916426539547347097e-01,-8.343134865190926064e+00,-1.932750529645014259e-01,3.133007558300178741e-01,0.000000000000000000e+00
6.997233021631719119e-01,6.270954210654014482e-02,3.975404525644163811e-04,1.348969075219214941e+00,-7.841060671042021646e+00,-1.569130368693930078e-01,3.463944336338476981e-01,0.000000000000000000e+00
6.990132231602775859e-01,1.038423736191152053e-01,3.474305733687545195e-04,1.629862746510374993e+00,-7.653651229848224880e+00,1.349169427167158375e-01,-1.234149917896085608e-01,0.000000000000000000e+00
7.000455487951986466e-01,1.057100496873247808e-01,3.381079493494566659e-04,9.288849544566120109e-01,-7.905557330757718049e+00,-2.203923081006277651e-01,4.445144868409457439e-01,0.000000000000000000e+00
6.998023661521387551e-01,1.108448906255311561e-01,3.327815730435206595e-04,3.096999884724246921e-01,-7.694533365938982961e+00,-5.785774152908707002e-02,2.026705390668983309e-01,0.000000000000000000e+00
6.996352234742834186e-01,4.141963185764502287e-02,4.087886739219118095e-04,2.850146681749274880e-01,-7.611398336949354970e+00,-1.906972358866792783e-01,4.490451379664634479e-01,0.000000000000000000e+00
7.003397420011699959e-01,4.122735502318632117e-02,4.194506948819329501e-04,2.094397003274016011e+00,-8.092456734605237401e+00,-2.662542850742470324e-01,4.878621253633040888e-01,0.000000000000000000e+00
7.005757475158730374e-01,1.156004295990832043e-01,3.215648210862654798e-04,7.220314156484236578e-01,-8.097678635385817003e+00,-3.912102917417996095e-01,7.039252188683507994e-01,0.000000000000000000e+00
7.021530576886344521e-01,1.364524756040835785e-01,2.937634029552598164e-04,2.650821619472465862e+00,-8.065931626181010117e+00,-1.186747581763661075e-01,3.291879350983044350e-02,1.000000000000000000e+00
